label,air_temp,process_temp,rotational_speed,torque,tool_wear,power,temp_diff,type_H,type_L,type_M
0,1.8503097,1.7534404,0.7274238,-0.9485415,0.869623,-0.88172907,-1.100842,0,0,1
0,0.097434595,0.19867977,0.90977275,-1.078296,-1.0326527,-0.9997638,0.09940883,0,0,1
0,0.39791524,1.212646,-0.62085384,0.32904133,1.1368849,0.17524235,0.999596,0,1,0
0,-0.6537976,-0.27449208,-0.5379679,1.5567186,1.356983,1.9707248,0.89957476,0,1,0
0,0.047349393,0.8746573,-0.333516,-0.050241023,0.39798442,-0.1537163,1.1996374,0,1,0
0,-0.85413843,-0.74768454,1.7828377,-1.2978806,1.0111146,-0.9492569,0.599513,0,1,0
0,0.39791524,0.94225913,-0.018549502,0.089494765,-1.3470784,0.27614868,0.599513,0,1,0
0,-0.753968,-0.6124808,2.8272004,-2.09637,1.1997701,-2.053239,0.599513,1,0,0
0,-1.5552855,-1.4912639,-1.0739635,1.4469265,1.0111146,1.2995754,0.89957476,1,0,0
0,0.097434595,0.19867977,0.90977275,-1.0583339,1.7814577,-0.96648324,0.09940883,0,0,1
0,1.0489924,0.94225913,0.05328496,0.4587958,-1.2055868,0.8877573,-0.70075804,0,1,0
0,-0.95429355,-1.4912639,-0.8584601,0.36896595,1.4513106,0.04748117,-0.3006751,0,0,1
0,1.7501394,2.0238273,-0.31693882,-0.15005219,-0.4038012,-0.28686774,-0.50071657,0,1,0
0,-0.90420836,-1.4912639,-0.5545451,0.15936227,-0.71822697,-0.012908348,-0.40069535,0,1,0
0,-0.5536425,-0.13930896,-1.0297577,1.3670776,-0.5767354,1.2364516,0.89957476,0,0,1
0,-0.45347208,-1.2884582,-0.333516,0.069532454,-1.5357338,0.01960089,-1.0008208,0,1,0
0,-1.3048747,-1.2884582,-0.576648,0.5685883,0.036394816,0.54539126,0.6995333,0,1,0
0,0.59825605,0.67187226,0.15274806,-0.4894103,-0.6867844,-0.48757663,-0.20065387,0,1,0
0,0.8987367,0.7394741,-0.42192763,1.0077572,0.649525,1.2989702,-0.70075804,1,0,0
0,-0.35331696,-0.6800827,1.3628825,-1.6472197,-0.12081805,-1.7600809,-0.3006751,0,1,0
0,-1.4050299,-0.95046955,-0.69821405,0.9778139,-1.5042913,1.0129503,1.399679,0,1,0
0,-0.95429355,-1.1532751,-0.24510434,-0.13008988,1.2626551,-0.20879294,0.1994291,0,1,0
0,1.8002245,1.6182365,3.827357,-2.3159547,-1.6929468,-2.1969278,-1.2008623,0,1,0
0,0.54817086,0.8746573,2.042547,-1.7270685,-1.0955378,-1.6269486,0.1994291,0,0,1
0,-0.4033869,-1.0856733,0.44561163,-0.5892215,-0.2937522,-0.4641104,-0.8007793,0,1,0
0,0.39791524,1.5506347,1.7607349,-1.3677485,0.57091856,-1.0868129,1.4997002,0,1,0
0,-1.3048747,-0.8828677,-0.758997,0.019626869,0.09927996,-0.3548937,1.2996587,0,1,0
0,0.8486668,0.063496664,-0.59875095,0.39890924,-0.73394823,0.28997633,-1.6009462,0,0,1
0,-0.90420836,-1.4912639,0.25221115,-0.5393159,-0.46668637,-0.50326985,-0.40069535,0,1,0
0,1.9003797,1.7534404,-0.73689413,0.7083237,0.85390174,0.6081927,-1.2008623,0,0,1
0,-2.2063472,-2.5728114,1.5673344,-1.417654,-1.2370294,-1.2657156,0.599513,0,1,0
0,2.1007204,2.159031,-0.4164019,0.48873943,-1.1112591,0.56043965,-1.0008208,0,1,0
0,1.1992327,1.212646,0.5782291,-0.27980664,1.3727041,0.11349547,-0.6007378,0,0,1
0,-2.2063472,-2.6404133,0.7163723,-1.0982583,0.8381804,-1.1321635,0.49949178,0,0,1
0,-1.4050299,-1.1532751,0.64453787,-0.96850383,0.25649282,-0.9587489,1.0996172,0,1,0
0,-1.0043788,-1.2208564,-0.91924316,1.1175497,1.68713,1.0061339,0.1994291,0,0,1
0,-0.95429355,-0.6800827,0.09749078,-0.39958012,-0.81255466,-0.38501018,0.89957476,0,1,0
0,-0.7038828,-0.34209394,0.14722234,-0.18997681,-0.2937522,-0.032224197,0.89957476,0,0,1
0,1.1491475,0.80707604,1.6723232,-1.6072953,0.052116103,-1.5596161,-1.100842,0,0,1
0,1.0489924,0.94225913,-0.1180126,-0.25984433,-0.08937548,-0.3145823,-0.70075804,0,1,0
0,0.097434595,0.94225913,-0.62085384,-0.030278714,1.3884255,-0.32642743,1.1996374,0,0,1
0,0.6984112,0.26628166,0.10854224,-0.06022199,1.4355893,0.13964729,-1.0008208,0,1,0
0,0.7484964,0.33388352,0.26326263,-0.61916476,-0.7968334,-0.62049407,-1.0008208,1,0,0
0,0.34784535,0.4014854,-0.7313684,0.049570143,-0.32519478,-0.29404524,-0.10063361,0,1,0
0,-0.0027358106,0.94225913,-0.31141308,0.5586069,1.2469339,0.74512345,1.399679,0,1,0
0,-0.90420836,-0.8152864,1.6446946,-1.1581451,-1.158423,-0.7640263,0.599513,1,0,0
0,0.29776013,1.1450647,-0.50481355,0.90794605,1.5456383,1.0841792,1.0996172,0,1,0
0,-1.054464,-0.6124808,-0.455082,0.43883386,-1.2527508,0.45860583,1.1996374,0,1,0
0,-0.20306134,0.6042704,0.7716296,-0.8786736,0.19360769,-0.7431281,1.2996587,1,0,0
0,0.54817086,0.33388352,-0.61532813,0.4088902,-0.07365419,0.29103088,-0.6007378,0,1,0
0,-1.054464,-0.6124808,0.10301651,-0.080184296,-0.7653908,0.10537044,1.1996374,0,0,1
0,-1.0043788,-0.071707085,0.1416966,-0.60918343,-1.0640953,-0.6778269,1.8997831,0,0,1
0,0.59825605,0.4014854,0.721898,-0.9984471,-1.0640953,-0.9662487,-0.6007378,0,1,0
0,-1.8557814,-1.8968339,-1.3999815,1.1075684,1.0897211,0.55858415,0.89957476,0,0,1
0,-1.7055258,-1.7616508,1.3849853,-1.417654,-0.56101406,-1.3488584,0.79955447,0,0,1
0,0.39791524,0.4014854,-0.41087618,0.4088902,0.4451483,0.45037332,-0.20065387,1,0,0
0,-1.1045492,-1.8292526,-1.2397354,1.3970209,1.1368849,1.075703,-0.50071657,0,0,1
0,0.8486668,0.4014854,0.46771455,-0.54929686,1.7028512,-0.38735425,-1.100842,0,1,0
0,0.49808568,0.46908727,-0.46613345,0.6085125,-0.07365419,0.691482,-0.3006751,0,0,1
0,-0.50355726,0.063496664,0.68874365,-1.0283904,-0.2937522,-1.0325758,1.0996172,0,1,0
0,-1.3048747,-0.95046955,-0.08485824,0.30907902,-0.5452928,0.555635,1.1996374,0,1,0
0,0.8987367,0.53666854,-0.18984707,0.11943804,-1.1741443,0.19642326,-1.0008208,0,1,0
0,-1.35496,-1.0856733,-0.04617814,-0.43950474,-1.4414061,-0.53621846,1.0996172,1,0,0
0,-0.10290622,-0.2068902,0.9152985,-1.1481639,-0.07365419,-1.1134628,-0.10063361,0,0,1
0,0.6984112,0.53666854,1.3407795,-1.3477862,-1.598619,-1.2472003,-0.6007378,0,0,1
0,-0.5536425,0.13109854,0.35167426,-0.38959914,0.2879354,-0.20764095,1.2996587,0,0,1
0,-0.7038828,-0.27449208,-0.07933251,0.23921151,-1.6615041,0.45559788,0.999596,0,0,1
0,-1.2547895,-1.1532751,-0.44403055,0.5186827,-1.158423,0.5812595,0.79955447,0,0,1
0,-0.85413843,-1.0180714,-0.47718492,0.2891171,-0.2937522,0.2284248,0.1994291,0,1,0
0,0.6984112,0.7394741,1.2081621,-1.4575785,-0.30947348,-1.4981524,-0.3006751,0,0,1
0,-0.90420836,-1.4912639,0.32957137,-0.8786736,1.0268359,-0.9868737,-0.40069535,0,0,1
1,1.649969,1.0774629,-1.1181693,1.6764921,1.2469339,1.5572952,-1.7009664,0,1,0
0,0.8486668,0.46908727,1.777312,-1.8168987,-0.37235865,-1.8969142,-1.0008208,0,0,1
0,-1.3048747,-0.6800827,1.6225916,-1.7370497,0.8381804,-1.8133221,1.5997214,0,1,0
0,1.2493179,0.6042704,0.46771455,-0.55927783,0.60236114,-0.40321317,-1.6009462,0,1,0
0,-1.2547895,-0.95046955,1.6723232,-1.2978806,0.39798442,-1.0019904,1.0996172,0,0,1
0,0.047349393,0.26628166,0.0809136,-0.06022199,0.115001254,0.12040931,0.2994503,0,1,0
0,-1.0043788,-1.3560601,0.08643933,-0.29976895,0.052116103,-0.24018888,-0.0006123865,0,0,1
0,-1.5052003,-1.4236621,-0.50481355,0.5586069,1.0111146,0.5892671,0.89957476,1,0,0
1,-0.5536425,-0.6124808,7.30304,-3.5336509,0.5551973,-4.573541,0.1994291,0,1,0
0,0.097434595,0.13109854,-0.5600708,1.147493,-1.5828978,1.3732557,-0.0006123865,0,0,1
0,-0.85413843,-0.4096958,0.5063946,-1.0184094,-1.6929468,-1.1123595,1.0996172,1,0,0
0,0.29776013,-0.13930896,-0.46613345,0.7981539,0.2722141,0.96144766,-0.8007793,0,1,0
0,-0.20306134,-0.6124808,-0.3500932,0.5286637,0.9167869,0.6707109,-0.50071657,0,1,0
0,0.24767493,1.2802478,0.9429271,-1.1581451,0.7910166,-1.1162459,1.399679,0,1,0
0,0.097434595,1.1450647,-0.50481355,1.4169832,1.0268359,1.8053373,1.4997002,0,1,0
0,-0.50355726,-1.2208564,0.67769223,-0.9585227,-0.828276,-0.9247652,-0.8007793,1,0,0
0,0.29776013,-0.4096958,0.009079138,-0.47942898,-0.04221162,-0.56164765,-1.2008623,0,0,1
0,1.0990776,0.8746573,0.0809136,0.019626869,0.1621651,0.24181306,-0.9007995,0,1,0
0,0.34784535,1.212646,-0.5324422,0.36896595,1.7185725,0.2992634,1.0996172,0,1,0
0,-0.5536425,0.26628166,1.6115402,-1.4575785,-0.4195225,-1.3170818,1.4997002,0,1,0
0,-0.753968,-1.3560601,-0.8860888,0.9578516,0.6966889,0.8206688,-0.50071657,0,1,0
0,0.99890715,-0.2068902,-0.6926883,-0.36963683,1.5928022,-0.8463098,-2.301092,0,1,0
0,-1.1045492,-0.2068902,-0.80320287,0.2891171,1.5456383,-0.018748045,1.8997831,0,1,0
0,-1.35496,-1.2884582,-0.94134605,1.1973985,1.6714087,1.0930855,0.79955447,0,0,1
0,0.49808568,0.26628166,1.4015626,-1.4975029,0.539476,-1.4813756,-0.6007378,0,0,1
0,1.2994031,0.67187226,0.44561163,-0.3796178,0.49231213,-0.13189018,-1.6009462,0,1,0
0,0.29776013,-0.4096958,0.23010825,-0.42952338,0.14644383,-0.34695446,-1.2008623,0,0,1
0,-0.753968,-0.4096958,0.04775923,-0.22990105,-1.0169314,-0.15966345,0.89957476,0,1,0
0,-0.25314656,-0.4772977,2.003867,-1.5973141,0.68096757,-1.4010059,-0.20065387,0,0,1
0,-0.4033869,0.53666854,-0.20642425,-0.020297749,1.0897211,-0.020994222,1.5997214,0,0,1
0,-1.5052003,-1.4912639,-0.6926883,0.74824834,0.94822943,0.7002222,0.79955447,0,1,0
0,0.7985816,-0.071707085,1.1418533,-0.88865477,-0.38807994,-0.556042,-1.7009664,0,0,1
1,1.649969,1.009861,-0.91924316,0.728286,-0.74966955,0.48322454,-1.8009876,0,0,1
0,-0.35331696,-1.0180714,-0.69821405,-0.15005219,-0.7968334,-0.5462864,-0.8007793,0,1,0
0,-0.85413843,-0.2068902,-0.30588734,0.4288525,1.0268359,0.56118184,1.399679,0,1,0
0,1.1491475,1.1450647,-0.47718492,0.11943804,0.6180824,-0.012791326,-0.6007378,0,1,0
0,-0.30323175,-0.54487896,-0.14564124,-0.38959914,1.6399661,-0.52491975,-0.20065387,1,0,0
0,-1.2547895,-0.8152864,-0.20642425,0.5885506,0.6652463,0.87373424,1.2996587,0,1,0
0,-1.4551151,-1.0856733,-0.6540082,0.1992869,0.9010656,-0.030525334,1.2996587,0,0,1
0,0.097434595,0.063496664,-0.30036163,0.049570143,1.2626551,0.014444655,-0.10063361,0,0,1
0,1.7501394,1.6858385,-0.880563,0.6085125,0.9167869,0.35384235,-1.0008208,0,1,0
0,1.2493179,0.26628166,-0.28931016,0.019626869,-0.938325,-0.021209141,-2.10105,0,1,0
0,-0.45347208,-1.2208564,-0.4937621,0.6085125,0.067837395,0.66897285,-0.9007995,1,0,0
0,0.39791524,-0.27449208,-0.7479456,-0.13008988,-1.0012101,-0.5527026,-1.2008623,0,0,1
0,-0.7038828,-0.34209394,-0.9081917,0.09947573,-1.0798166,-0.35346806,0.89957476,1,0,0
0,0.648326,-0.00410521,-0.040652413,-0.36963683,-1.6615041,-0.4280172,-1.3008834,1,0,0
0,-1.6053706,-1.4912639,0.06433642,-0.110127576,0.067837395,0.033135783,0.999596,0,0,1
0,0.54817086,0.4014854,-0.83635724,1.8461711,-0.6238992,2.0706058,-0.50071657,1,0,0
0,1.8503097,1.8886235,-0.50481355,0.4488148,-0.828276,0.43372348,-0.9007995,0,1,0
0,2.1007204,2.0238273,-0.5379679,0.089494765,-1.3313571,-0.09929351,-1.2008623,1,0,0
0,-1.3048747,-0.95046955,-0.25063008,0.25917345,0.8381804,0.3564205,1.1996374,0,1,0
0,-1.0043788,-1.5588452,-0.7313684,0.38892826,1.5299171,0.1731132,-0.3006751,0,1,0
0,1.1491475,0.063496664,-0.86398584,0.2891171,-1.3156358,-0.06483133,-2.2010705,1,0,0
0,2.1007204,2.226612,0.4732403,-0.26982567,-1.268472,0.060342167,-0.9007995,1,0,0
0,-0.35331696,0.53666854,-0.09038396,0.089494765,0.5237547,0.22422569,1.4997002,0,0,1
0,-0.45347208,-1.1532751,0.3406228,-0.85871154,0.20932898,-0.949511,-0.8007793,0,1,0
0,-0.052821014,-0.54487896,0.04775923,-0.42952338,-0.16798191,-0.46200126,-0.70075804,0,0,1
0,1.649969,1.7534404,1.5894374,-1.5773518,0.38226312,-1.5411007,-0.70075804,1,0,0
0,-0.45347208,0.063496664,-0.70373976,0.43883386,-1.3156358,0.26349258,0.999596,0,0,1
0,1.1491475,0.13109854,0.04775923,-0.469448,0.979672,-0.5224687,-2.10105,0,1,0
0,-0.80405325,-0.4772977,-0.04617814,-0.25984433,-1.4414061,-0.26710248,0.89957476,0,1,0
0,2.0506353,2.226612,-0.48271063,0.38892826,1.1683275,0.36602944,-0.8007793,0,1,0
0,0.59825605,0.6042704,-0.43850482,0.66839945,0.9167869,0.79953665,-0.3006751,0,0,1
0,-0.20306134,-0.74768454,0.15827379,-0.469448,-0.48240766,-0.4535247,-0.70075804,0,0,1
0,1.649969,1.7534404,-0.42192763,0.39890924,0.5080334,0.42747352,-0.70075804,0,1,0
0,-0.30323175,-0.8828677,-0.44403055,0.75822926,-0.1837032,0.92320615,-0.70075804,0,1,0
0,1.2994031,1.0774629,2.771943,-2.0764077,1.0425571,-2.0319312,-1.0008208,0,0,1
0,-0.20306134,-0.4772977,0.20800534,-0.020297749,-0.938325,0.27050385,-0.3006751,0,0,1
0,0.24767493,1.2802478,0.721898,-1.3677485,-0.2937522,-1.569655,1.399679,0,0,1
0,1.8503097,1.5506347,-0.1566927,-0.110127576,0.14644383,-0.11881426,-1.4009037,0,1,0
0,-0.85413843,-0.6800827,-0.11248688,-0.0003354402,-0.1837032,0.074746296,0.6995333,0,1,0
0,0.39791524,0.4014854,-0.18984707,-0.3796178,-1.6929468,-0.5384255,-0.20065387,0,0,1
0,-0.45347208,-1.1532751,1.9486096,-1.4775406,-1.158423,-1.2027284,-0.8007793,0,1,0
1,1.7000542,1.212646,-1.2342097,1.0876064,-0.60817796,0.6825856,-1.6009462,0,0,1
0,-0.90420836,-1.1532751,0.27431408,-0.6790513,-0.21514577,-0.70699626,0.09940883,0,1,0
0,-0.5536425,-0.4772977,0.6942694,-0.7489192,-0.23086706,-0.5744108,0.39947057,0,1,0
0,-1.0043788,-1.4912639,0.15274806,-0.3596555,0.02067353,-0.28864494,-0.20065387,0,1,0
0,-0.4033869,-1.2208564,0.744001,-1.1781071,-1.4728488,-1.2487825,-1.0008208,0,0,1
0,1.1491475,0.67187226,-0.062755324,0.30907902,-1.2213081,0.5724706,-1.3008834,0,1,0
0,0.097434595,0.94225913,-0.48271063,0.77819157,-1.158423,0.9190262,1.1996374,0,1,0
0,1.9003797,1.8210422,-0.2174757,0.16934362,0.2722141,0.24954742,-1.100842,0,0,1
0,0.8987367,0.6042704,0.38482863,-0.8287681,1.4827532,-0.8778423,-0.9007995,0,1,0
0,2.1507905,2.361816,-0.68163687,0.80813485,0.9325082,0.79246616,-0.8007793,0,0,1
0,0.59825605,0.19867977,-0.8860888,0.3190604,-0.81255466,-0.04118887,-0.9007995,0,0,1
0,-1.5552855,-1.4236621,-0.9523975,0.7083237,1.5141958,0.4288113,0.999596,0,1,0
0,-0.95429355,-0.8828677,-1.2397354,1.6764921,-0.7653908,1.4352663,0.599513,0,0,1
0,0.29776013,-0.34209394,0.05881069,0.019626869,-0.1837032,0.22611032,-1.100842,0,0,1
0,-0.6037277,-0.13930896,-0.42192763,-0.0003354402,-0.27803093,-0.1439994,0.999596,0,1,0
0,-1.3048747,-0.74768454,-1.1955296,1.7263976,0.869623,1.5442389,1.4997002,0,0,1
0,0.648326,0.53666854,0.48981747,-0.7788625,-1.0169314,-0.7395346,-0.50071657,0,1,0
0,0.54817086,0.53666854,0.37930292,-0.70899457,0.1778864,-0.6925042,-0.3006751,0,1,0
0,-1.2547895,-0.4096958,-0.5324422,0.538645,-0.59245664,0.5388189,1.8997831,0,1,0
0,-0.753968,-0.54487896,0.15827379,0.05955111,-1.0798166,0.3580219,0.6995333,1,0,0
0,1.2994031,1.1450647,-1.5768048,1.4070019,-1.3942423,0.76627564,-0.9007995,0,1,0
0,-0.052821014,-0.34209394,2.9045606,-2.1862,-0.71822697,-2.2087538,-0.40069535,0,0,1
0,0.8486668,0.33388352,-0.83635724,1.0476818,1.0739998,0.98625165,-1.2008623,1,0,0
0,-0.10290622,-0.4096958,0.5008689,-0.75890017,-0.85971856,-0.70141065,-0.40069535,0,1,0
0,0.24767493,1.009861,0.6169092,-0.3097499,-0.67106307,0.0905565,0.999596,0,1,0
0,0.34784535,0.46908727,-0.68163687,0.039589178,1.6714087,-0.2722783,-0.0006123865,0,1,0
0,-0.80405325,-0.74768454,1.3407795,-1.6072953,-1.3156358,-1.6996522,0.49949178,1,0,0
0,-1.2047043,-1.1532751,0.42903444,-0.8287681,-1.0798166,-0.8530775,0.6995333,0,1,0
0,-1.3048747,-1.1532751,0.90977275,-1.2679373,-0.67106307,-1.3159298,0.89957476,0,1,0
0,0.24767493,0.4014854,0.00355341,0.66839945,1.5456383,1.1643732,0.09940883,0,1,0
0,1.1992327,0.67187226,-1.1623752,1.4569074,1.0739998,1.227399,-1.4009037,0,1,0
0,-1.2047043,-0.8828677,0.66111505,-0.7888438,-0.92260367,-0.65825695,1.0996172,1,0,0
0,-1.0043788,-0.4096958,-0.27273297,0.049570143,-0.85971856,0.034219485,1.399679,1,0,0
0,1.8503097,1.8210422,-0.38877326,0.8480595,0.6180824,1.0987983,-1.0008208,0,0,1
0,1.1491475,0.6042704,-0.70373976,0.8879841,-1.2527508,0.883988,-1.4009037,0,1,0
0,-0.90420836,-1.4912639,0.48429173,-0.8487304,-0.6867844,-0.8538975,-0.40069535,0,1,0
0,-0.95429355,-0.4096958,-0.9800261,0.75822926,-0.59245664,0.47231647,1.2996587,0,0,1
0,1.3494883,1.6182365,-0.52691644,0.8680218,-1.5514551,1.0085951,-0.3006751,0,1,0
0,-0.4033869,0.26628166,0.3958801,-0.3596555,-1.1898656,-0.13224214,1.1996374,0,1,0
0,0.19758973,0.063496664,-0.455082,-0.4894103,1.3412616,-0.8646202,-0.3006751,0,0,1
0,1.7501394,1.5506347,0.78268105,-1.0184094,-1.2999146,-0.96685433,-1.2008623,0,1,0
0,0.39791524,0.19867977,-0.455082,0.6783804,1.1683275,0.8000835,-0.50071657,1,0,0
0,1.9504648,1.7534404,0.56717765,-0.7688815,0.3036567,-0.67947704,-1.3008834,0,1,0
0,-0.20306134,-0.4096958,-1.1513237,0.63845617,-1.4414061,0.17224441,-0.20065387,0,1,0
0,0.19758973,1.009861,0.31299418,-0.7489192,0.7281314,-0.793401,1.0996172,0,1,0
0,-0.5536425,-1.0180714,-0.39982474,0.46877712,0.4451483,0.54494184,-0.40069535,0,1,0
0,-0.35331696,-0.8828677,-0.018549502,-0.110127576,-0.21514577,-0.023845542,-0.6007378,0,1,0
0,-1.35496,-1.0180714,-0.576648,1.496832,-0.057932902,1.8486371,1.1996374,1,0,0
0,1.2994031,1.212646,-0.62085384,1.0077572,-1.3627998,1.1228409,-0.8007793,0,1,0
0,-0.50355726,0.13109854,-0.25063008,0.05955111,-0.63962054,0.06462916,1.1996374,0,1,0
0,1.7000542,1.0774629,0.9539786,-0.98846596,1.1683275,-0.82648623,-1.8009876,0,1,0
0,-1.35496,-0.8152864,0.13617088,-0.19995777,1.3098191,-0.05493868,1.4997002,1,0,0
0,-0.95429355,-1.626447,-0.23957862,0.4088902,-0.057932902,0.5838768,-0.50071657,1,0,0
0,0.94882196,-0.13930896,1.0202874,-1.247975,0.2879354,-1.2289389,-2.10105,1,0,0
0,1.1491475,0.67187226,0.28536552,-0.7289569,0.99539334,-0.7781959,-1.3008834,0,1,0
0,-1.0043788,-1.0180714,-0.79767716,0.61849385,0.22505026,0.43499297,0.49949178,0,1,0
0,-0.85413843,-1.3560601,0.07538787,0.09947573,-0.8754398,0.35921305,-0.3006751,1,0,0
0,0.29776013,0.13109854,-1.0960665,1.2572851,-1.3627998,1.0294737,-0.40069535,0,1,0
0,0.29776013,1.1450647,-0.28378445,0.76821065,-1.3470784,1.072539,1.0996172,0,1,0
0,0.44800046,1.4154516,0.9484529,-1.1182206,-0.52957153,-1.046638,1.1996374,0,1,0
0,-0.90420836,-1.2208564,2.4790795,-1.8568232,-1.0483739,-1.7042034,-0.0006123865,0,1,0
0,1.8503097,1.8210422,-0.7921514,0.728286,0.7910166,0.5894624,-1.0008208,0,0,1
0,-0.25314656,-0.4772977,2.390668,-2.0664268,1.0897211,-2.142046,-0.20065387,0,1,0
0,0.19758973,1.212646,-1.2121067,1.7862846,0.94822943,1.6047941,1.399679,0,1,0
0,-1.6554406,-1.4236621,-0.637431,1.3770586,0.39798442,1.6226844,1.1996374,1,0,0
0,1.0990776,1.0774629,0.6555893,-0.85871154,-0.2937522,-0.77472943,-0.6007378,0,1,0
0,1.3995582,0.6042704,0.9318757,-1.0184094,-1.0326527,-0.8882818,-1.9010079,0,1,0
0,-0.5536425,-1.0180714,0.08643933,-0.2398824,0.539476,-0.14907733,-0.40069535,0,0,1
0,-1.6053706,-1.6940489,0.8600412,-0.9984471,-1.1741443,-0.89300823,0.6995333,1,0,0
0,1.3494883,1.4830534,-1.0463349,1.8561522,-1.6615041,1.866703,-0.50071657,0,0,1
0,-1.0043788,-1.2884582,-0.7534713,0.4787581,0.6338037,0.27927318,0.09940883,0,0,1
0,-1.2547895,-1.0856733,1.147379,-0.8986359,-0.98548883,-0.5700655,0.89957476,0,1,0
0,0.44800046,0.67187226,-1.2342097,1.6465489,0.19360769,1.4022589,0.09940883,0,1,0
0,0.648326,0.26628166,-0.1787956,-0.090165645,1.356983,-0.10457633,-0.9007995,0,1,0
0,-2.056107,-2.3024244,-0.6926883,1.0177386,-0.8911611,1.0730467,0.6995333,0,1,0
0,0.24767493,0.6042704,-0.51033926,0.64843714,0.46086955,0.71198946,0.39947057,1,0,0
0,-0.80405325,-0.95046955,-0.34456745,0.39890924,0.25649282,0.48762855,0.1994291,0,1,0
0,0.8486668,0.33388352,-0.7755742,1.317172,1.0425571,1.409368,-1.2008623,0,1,0
0,1.0489924,0.53666854,-0.72031695,0.129419,-1.0798166,-0.17605923,-1.3008834,0,0,1
0,-1.35496,-0.95046955,0.8213611,-1.0583339,0.9167869,-1.0124199,1.2996587,1,0,0
0,-0.10290622,-0.4096958,0.38482863,-0.7489192,-1.268472,-0.752142,-0.40069535,0,1,0
0,0.648326,0.063496664,-0.07933251,-0.21992008,1.4355893,-0.22944702,-1.2008623,0,0,1
0,0.14750452,-0.00410521,0.114067964,0.079513416,1.1683275,0.356772,-0.3006751,0,1,0
0,0.19758973,-0.34209394,-0.51033926,-0.070203334,0.036394816,-0.30541226,-0.9007995,0,1,0
0,-2.3065176,-2.8432188,-0.07380678,-0.17999546,1.1526061,-0.16614746,0.39947057,0,0,1
0,-0.7038828,-0.13930896,-0.23405288,0.15936227,0.1621651,0.22271214,1.1996374,0,1,0
0,0.49808568,0.26628166,3.6726367,-2.3359168,1.0582784,-2.2859104,-0.6007378,0,1,0
0,2.0506353,2.091429,2.3740907,-1.9167099,-0.7653908,-1.8592783,-1.0008208,0,1,0
0,-0.0027358106,-0.6124808,-0.36114463,0.5186827,0.6966889,0.6474691,-0.9007995,0,0,1
0,-0.45347208,-1.1532751,-1.2949927,2.1356237,-1.4256848,1.9660175,-0.8007793,0,1,0
0,0.39791524,0.80707604,-0.902666,0.80813485,1.0111146,0.60457957,0.39947057,0,1,0
0,-0.50355726,-0.2068902,-0.6705854,0.46877712,1.5928022,0.33104956,0.6995333,0,0,1
0,0.34784535,1.2802478,-0.42745337,-0.030278714,1.1526061,-0.19073701,1.1996374,0,1,0
0,-1.35496,-0.8828677,0.6390121,-0.5892215,-1.3627998,-0.34756008,1.399679,0,0,1
0,-1.0043788,-0.8828677,-0.8971402,0.8480595,1.1526061,0.6630644,0.6995333,0,0,1
0,0.94882196,0.4014854,0.39035437,-0.65908897,-0.32519478,-0.6074669,-1.3008834,0,1,0
0,-0.80405325,-0.6124808,-0.39982474,-0.040260058,-0.46668637,-0.18567821,0.6995333,0,0,1
0,1.4997287,1.6858385,0.34614855,-0.62914574,0.429427,-0.5866275,-0.50071657,0,0,1
0,-0.4033869,0.26628166,-0.8860888,0.6783804,-1.0798166,0.4436061,1.1996374,0,1,0
0,-1.0043788,-0.95046955,-0.47718492,0.4088902,0.9010656,0.39869487,0.599513,0,0,1
0,1.1491475,1.1450647,-0.4992878,0.4488148,0.6966889,0.43806922,-0.6007378,1,0,0
0,-0.10290622,0.7394741,1.2357907,-1.4475974,0.99539334,-1.4685341,1.2996587,0,0,1
0,-1.5052003,-1.2884582,5.529281,-2.6652937,-0.15226063,-2.5597723,1.0996172,1,0,0
0,0.648326,0.4014854,0.36272573,-0.7489192,-0.7653908,-0.7648368,-0.70075804,1,0,0
0,0.8486668,0.46908727,2.6724799,-1.9067287,-1.6143403,-1.7298374,-1.0008208,0,1,0
0,0.14750452,0.26628166,1.1197504,-1.4076729,-1.5828978,-1.4527822,0.09940883,0,1,0
0,-0.35331696,-0.54487896,-0.41087618,0.14938131,0.3036567,0.078408115,-0.10063361,0,1,0
0,1.2493179,1.009861,2.4625022,-2.1163323,1.2940978,-2.2144663,-1.0008208,0,1,0
0,1.1992327,0.26628166,0.2577369,-0.56925917,0.649525,-0.5463547,-2.001029,0,0,1
0,-0.50355726,-1.0180714,0.3572,-0.52933455,0.8067379,-0.42340827,-0.50071657,0,1,0
0,-0.30323175,0.46908727,-0.26168153,0.5685883,1.7500151,0.79977113,1.2996587,0,0,1
0,0.8987367,0.53666854,1.086596,-1.3477862,-0.81255466,-1.3662409,-1.0008208,0,1,0
0,2.0506353,2.226612,-0.44403055,1.0277195,-1.0798166,1.3078958,-0.8007793,0,1,0
0,-1.2547895,-0.74768454,-0.5711223,0.4787581,-1.6615041,0.42364553,1.399679,0,0,1
0,-0.35331696,-0.95046955,-0.5876995,-0.22990105,-1.0326527,-0.5830435,-0.70075804,0,1,0
0,0.99890715,0.33388352,1.4899743,-1.2878995,1.0582784,-1.0713346,-1.500925,0,1,0
0,0.39791524,0.7394741,-0.16774416,-0.65908897,1.0111146,-0.93689406,0.2994503,0,1,0
0,2.00055,1.9562253,-1.2507868,1.3870399,1.4827532,1.0523343,-1.100842,0,1,0
